glottocode,language_name,lang_family,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
mula1253,Mulam,Tai-Kadai,95.0,,1,5,,endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
tenn1245,T'en,Tai-Kadai,95.0,,1,2,,threatened,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
maon1241,Maonan,Tai-Kadai,95.0,3,1,2,1,threatened,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
makc1235,Mak (China),Tai-Kadai,95.0,,2,3,,endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
lakk1238,Lakkia,Tai-Kadai,95.0,,2,2,,threatened,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
lakk1238,Lakkia,Tai-Kadai,95.0,,3,5,5,critically endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
tayk1238,Tay Khang,Tai-Kadai,95.0,,3,,,endangered,1,2123.97909415109,2123.97909415109,65.59269714,65.59269714,39.5552154401406,39.5552154401406,3.26799060616451,3.26799060616451,0,0,0,0,0,0,0,1,0,0,0
padi1241,Pa Di,Tai-Kadai,95.0,,2,,,threatened,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
taid1249,Tai Daeng-Meuay,Tai-Kadai,95.0,,1,2,,threatened,2,4717.29028732449,3420.63469073779,84.15,74.87134857000001,39.5552154401406,39.022642891579096,3.26799060616451,2.419717856653045,0,0,0,0,0,0,0,1,0,0,0
aito1238,Aiton,Tai-Kadai,95.0,3,2,1,0,threatened,1,2694.73780859961,2694.73780859961,64.9434967,64.9434967,35.3788972368389,35.3788972368389,1.77423382325139,1.77423382325139,0,0,0,0,0,0,0,1,0,0,0
phak1238,Phake,Tai-Kadai,95.0,,2,,1,threatened,1,2694.73780859961,2694.73780859961,64.9434967,64.9434967,35.3788972368389,35.3788972368389,1.77423382325139,1.77423382325139,0,0,0,0,0,0,0,1,0,0,0
tain1252,Tai Nüa,Tai-Kadai,95.0,,1,2,,threatened,5,13303.1481543868,5770.01755457706,92.0,75.611517106,65.8946980998325,47.25176522590728,3.26799060616451,1.528578165138787,0,0,0,0,0,0,0,1,0,0,0
kham1291,Khamyang,Tai-Kadai,95.0,,4,5,5,critically endangered,1,2694.73780859961,2694.73780859961,64.9434967,64.9434967,35.3788972368389,35.3788972368389,1.77423382325139,1.77423382325139,0,0,0,0,0,0,0,1,0,0,0
kham1290,Khamti,Tai-Kadai,95.0,,1,,,vulnerable,2,2694.73780859961,2026.89391210034,64.9434967,55.1955986,35.3788972368389,32.91440282212625,1.77423382325139,1.3358158736485914,0,0,0,0,0,0,0,1,0,0,0
saek1240,Saek,Tai-Kadai,95.0,,1,3,,threatened,2,7346.62022142185,4735.299657786471,90.86718789,78.229942515,61.8689338391321,50.71207463963635,3.26799060616451,2.37116950122052,0,0,0,0,0,0,0,1,0,0,0
cunn1236,Cun-Nadou,Tai-Kadai,95.0,,,,4,severely endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
qabi1235,Pubiao-Qabiao,Tai-Kadai,95.0,,3,4,,severely endangered,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
yero1238,Yerong-Southern Buyang,Tai-Kadai,95.0,,3,,,endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
emab1235,E'ma Buyang,Tai-Kadai,95.0,,3,,,endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
ennn1243,En,Tai-Kadai,95.0,,3,,,endangered,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
lang1316,Langnian Buyang,Tai-Kadai,95.0,,3,5,,severely endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
qaua1234,Central Gelao-Qau,Tai-Kadai,95.0,4,2,5,4,severely endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
gela1264,Gelao Mulao,Tai-Kadai,95.0,,,5,5,critically endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
redg1235,Red Gelao,Tai-Kadai,95.0,5,2,5,5,critically endangered,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
gree1278,Hagei Gelao,Tai-Kadai,95.0,4,2,4,4,severely endangered,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
whit1267,Duoluo Gelao,Tai-Kadai,95.0,4,2,5,4,severely endangered,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
whit1266,White Lachi,Tai-Kadai,95.0,,,,,dormant,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
lach1248,Lachi,Tai-Kadai,95.0,,2,2,,threatened,2,13303.1481543868,9010.219220855644,92.0,88.075,65.8946980998325,52.192384221425044,1.57144510714158,1.0015769496035516,0,0,0,0,0,0,0,1,0,0,0
baha1256,Baha Buyang,Tai-Kadai,95.0,,3,5,,severely endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
laha1250,Laha (Viet Nam),Tai-Kadai,95.0,,2,,5,severely endangered,1,4717.29028732449,4717.29028732449,84.15,84.15,38.4900703430176,38.4900703430176,1.57144510714158,1.57144510714158,0,0,0,0,0,0,0,1,0,0,0
cham1315,Chamacoco,Zamucoan,3.0,,2,,,threatened,3,10310.5488778166,7049.270688808346,84.46347227,81.91541228666667,87.8958549533146,76.33141963980317,1.97522945625298,1.5077772796650588,0,0,0,0,0,0,0,0,0,0,1
ayor1240,Ayoreo,Zamucoan,3.0,,2,,,endangered,2,6416.09708970845,5418.63159430422,81.57806793,80.641382295,71.2361453773988,70.54920198304745,1.97522945625298,1.899465070767995,0,0,0,0,0,0,0,0,0,0,1
wiyo1248,Wiyot,Algic,47.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
yuro1248,Yurok,Algic,47.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
siks1238,Siksika,Algic,47.0,5,2,4,4,severely endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
meno1252,Menominee,Algic,47.0,,4,,,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
chey1247,Cheyenne,Algic,47.0,4,2,3,3,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
arap1274,Arapaho,Algic,47.0,4,3,5,4,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
gros1243,Gros Ventre,Algic,47.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
male1292,Malecite-Passamaquoddy,Algic,47.0,,3,,,endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
mikm1235,Mi'kmaq,Algic,47.0,,2,,,threatened,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,1,0,1,0,0,0,0,1,0,0
west2630,Western Abenaki,Algic,47.0,,5,5,5,critically endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
wamp1249,Wampanoag,Algic,47.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
unam1242,Unami,Algic,47.0,,,,,dormant,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
muns1251,Munsee,Algic,47.0,,5,5,5,critically endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
mont1268,Montagnais,Algic,47.0,,1,4,,endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
atik1240,Atikamekw,Algic,47.0,,2,1,0,vulnerable,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,1,0,1,0,0,0,0,1,0,0
nort1552,Northern East Cree,Algic,47.0,,1,1,0,vulnerable,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
plai1258,Plains Cree,Algic,47.0,,4,,,severely endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
mich1243,Heritage Michif,Algic,47.0,,2,4,5,severely endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
miam1252,Miami,Algic,47.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
shaw1249,Shawnee,Algic,47.0,,4,,,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
kick1244,Kickapoo,Algic,47.0,,2,,,threatened,2,84534.0407841548,49359.911004503854,94.69380188,88.908069935,80.1247798047184,79.93933020116509,1.2127000253117,1.12778174669527,0,0,0,0,0,0,0,0,1,0,0
mesk1242,Meskwaki,Algic,47.0,,3,5,4,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
pota1247,Potawatomi,Algic,47.0,,5,,5,critically endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
otta1242,Ottawa,Algic,47.0,,2,4,4,severely endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
seve1240,Severn Ojibwa,Algic,47.0,,2,,,vulnerable,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
east2542,Eastern Ojibwa,Algic,47.0,,2,,,threatened,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
chip1241,Chippewa,Algic,47.0,,2,,,threatened,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
west1510,Western Ojibwa,Algic,47.0,,2,,,threatened,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
kris1246,I'saka,Sko,11.0,4,3,,3,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
puar1240,Puare,Sko,11.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
rawo1244,Rawo,Sko,11.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
nucl1634,Skou,Sko,11.0,3,3,,1,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
wutu1244,Wutung,Sko,11.0,,3,,,endangered,2,4925.43048751861,3966.06806615392,72.78075544,45.796177584999995,58.7509635387997,37.0785725895665,4.06785501758394,2.9825253486044603,0,0,0,0,0,0,0,0,0,1,0
vani1248,Vanimo,Sko,11.0,,2,,0,vulnerable,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
wara1302,Bauni,Sko,11.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
raoo1244,Rao,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bana1292,Banaro,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bore1247,Borei,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kaia1245,Kaian,Ramu,24.0,2,3,,0,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
wata1253,Watam,Ramu,24.0,2,3,1,0,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bosn1248,Bosngun,Ramu,24.0,4,2,2,2,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
awar1249,Awar,Ramu,24.0,4,3,4,3,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kire1240,Kire,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
arua1260,Aruamu,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
sepe1240,Sepen,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
anor1241,Anor,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
aiom1240,Aiome,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
abuu1241,Abu,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
goro1261,Gorovu,Ramu,24.0,,4,5,,critically endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
tang1356,Tanguat,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
anda1284,Andarum,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kang1291,Kanggape,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
tang1355,Tanggu,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
inap1241,Itutang-Inapang,Ramu,24.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
akru1241,Chini,Ramu,24.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
komi1271,Kominimung,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
igan1243,Igana,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
romk1240,Romkun,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
brer1240,Breri,Ramu,24.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
naml1240,Namla,Namla-Tofanma,2.0,,4,,3,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tofa1246,Tofanma,Namla-Tofanma,2.0,,3,,0,vulnerable,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kadi1248,Kadiwéu,Guaicuruan,5.0,,2,,,threatened,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
moco1246,Mocoví,Guaicuruan,5.0,,2,,,threatened,1,13969.7836603737,13969.7836603737,89.66715228,89.66715228,92.2742315972952,92.2742315972952,0.432261342079918,0.432261342079918,0,0,0,0,0,0,0,0,0,0,1
toba1269,Toba,Guaicuruan,5.0,,1,,,vulnerable,3,13969.7836603737,8269.01561632738,89.66715228,83.64997229,92.2742315972952,77.79087852113003,1.97522945625298,1.4103971612053028,0,0,0,0,0,0,0,0,0,0,1
pila1245,Pilagá,Guaicuruan,5.0,,2,,,threatened,2,13969.7836603737,10192.940375041075,89.66715228,85.622610105,92.2742315972952,81.06824509299565,1.97522945625298,1.203745399166449,0,0,0,0,0,0,0,0,0,0,1
mand1443,Mander,Tor-Orya,13.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
itik1240,Itik,Tor-Orya,13.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
mare1261,Maremgi,Tor-Orya,13.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
dabe1239,Dabe,Tor-Orya,13.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
bone1255,Bonerif,Tor-Orya,13.0,,5,,,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kede1239,Keder,Tor-Orya,13.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
beta1253,Betaf,Tor-Orya,13.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
